YER184C	TOG1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YER184C	TOG1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YER184C	TOG1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YER184C	TOG1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YER184C	TOG1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YER184C	TOG1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YER184C	TOG1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YER184C	TOG1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YER184C	TOG1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YER184C	TOG1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YER184C	TOG1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YER184C	TOG1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YER184C	TOG1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YER184C	TOG1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YER184C	TOG1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YHL009C	YAP3	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YHL027W	RIM101	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YHL027W	RIM101	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YHL027W	RIM101	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YHR006W	STP2	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YHR006W	STP2	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YHR006W	STP2	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YHR006W	STP2	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YHR084W	STE12	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YHR124W	NDT80	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YHR124W	NDT80	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YHR178W	STB5	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YHR178W	STB5	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YHR206W	SKN7	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YHR206W	SKN7	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YHR206W	SKN7	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YIL036W	CST6	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YIL056W	VHR1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YIL056W	VHR1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YIL101C	XBP1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YIL101C	XBP1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YIL101C	XBP1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YIL131C	FKH1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YIL131C	FKH1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YIL131C	FKH1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YIL131C	FKH1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YIL131C	FKH1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YIL131C	FKH1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YIR018W	YAP5	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKL015W	PUT3	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKL038W	RGT1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKL043W	PHD1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YKL062W	MSN4	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKL062W	MSN4	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKL062W	MSN4	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKL062W	MSN4	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKL062W	MSN4	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKL062W	MSN4	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKL062W	MSN4	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKL062W	MSN4	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKL062W	MSN4	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKL112W	ABF1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKL185W	ASH1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKL185W	ASH1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKR034W	DAL80	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKR064W	OAF3	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKR099W	BAS1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YKR099W	BAS1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YFL052W	ZNF1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YFL031W	HAC1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YFL031W	HAC1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YFL031W	HAC1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YFL031W	HAC1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YFL021W	GAT1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YFR034C	PHO4	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YDL020C	RPN4	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
